Volatility 3 Framework 2.26.2

Plugin	Description	Created Date	Modified Date	Accessed Date	Changed Date
ThrdScan	Thread: Tid 8840 in Pid 8544 (Offset 221053513302144)	2024-07-15 04:16:25.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5140 in Pid 8544 (Offset 221053584240768)	2024-07-15 04:16:25.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5140 in Pid 8544 (Offset 221053584240768)	2024-07-15 04:16:25.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8840 in Pid 8544 (Offset 221053513302144)	2024-07-15 04:16:25.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded wpnapps.dll (C:\Windows\System32\wpnapps.dll) Size 1400832 Offset 140736762413056	2024-07-15 04:16:30.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5436 in Pid 7460 (Offset 221053597942592)	2024-07-15 04:16:32.000000 UTC	1600-10-23 01:37:42.000000 UTC	N/A	N/A
Threads	Thread: Tid 5436 in Pid 7460 (Offset 221053597942592)	2024-07-15 04:16:32.000000 UTC	1600-10-23 01:37:42.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5436 in Pid 7460 (Offset 221053597942592)	2024-07-15 04:16:32.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5436 in Pid 7460 (Offset 221053597942592)	2024-07-15 04:16:32.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4468 in Pid 9296 (Offset 221053523505280)	2024-07-15 04:16:33.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 4468 in Pid 9296 (Offset 221053523505280)	2024-07-15 04:16:33.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9716 in Pid 3316 (Offset 221053509660800)	2024-07-15 04:16:33.000000 UTC	2024-07-15 04:19:01.000000 UTC	N/A	N/A
Threads	Thread: Tid 9716 in Pid 3316 (Offset 221053509660800)	2024-07-15 04:16:33.000000 UTC	2024-07-15 04:19:01.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9716 in Pid 3316 (Offset 221053509660800)	2024-07-15 04:16:33.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4468 in Pid 9296 (Offset 221053523505280)	2024-07-15 04:16:33.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9716 in Pid 3316 (Offset 221053509660800)	2024-07-15 04:16:33.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 4468 in Pid 9296 (Offset 221053523505280)	2024-07-15 04:16:33.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded IconCodecService.dll (C:\Windows\system32\IconCodecService.dll) Size 36864 Offset 140736222068736	2024-07-15 04:16:33.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2576 in Pid 4296 (Offset 221053534380160)	2024-07-15 04:16:34.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 2576 in Pid 4296 (Offset 221053534380160)	2024-07-15 04:16:34.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 2576 in Pid 4296 (Offset 221053534380160)	2024-07-15 04:16:34.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2576 in Pid 4296 (Offset 221053534380160)	2024-07-15 04:16:34.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8072 in Pid 4696 (Offset 221053536202880)	2024-07-15 04:16:35.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 8072 in Pid 4696 (Offset 221053536202880)	2024-07-15 04:16:35.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8072 in Pid 4696 (Offset 221053536202880)	2024-07-15 04:16:35.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8072 in Pid 4696 (Offset 221053536202880)	2024-07-15 04:16:35.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9452 in Pid 3316 (Offset 221053511704704)	2024-07-15 04:16:38.000000 UTC	2024-07-15 04:19:01.000000 UTC	N/A	N/A
Threads	Thread: Tid 9452 in Pid 3316 (Offset 221053511704704)	2024-07-15 04:16:38.000000 UTC	2024-07-15 04:19:01.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9452 in Pid 3316 (Offset 221053511704704)	2024-07-15 04:16:38.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9452 in Pid 3316 (Offset 221053511704704)	2024-07-15 04:16:38.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9948 in Pid 440 (Offset 221053432434816)	2024-07-15 04:16:43.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
Threads	Thread: Tid 9948 in Pid 440 (Offset 221053432434816)	2024-07-15 04:16:43.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9948 in Pid 440 (Offset 221053432434816)	2024-07-15 04:16:43.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9948 in Pid 440 (Offset 221053432434816)	2024-07-15 04:16:43.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2584 in Pid 872 (Offset 221053523492992)	2024-07-15 04:16:44.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 2584 in Pid 872 (Offset 221053523492992)	2024-07-15 04:16:44.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9700 in Pid 440 (Offset 221053511835776)	2024-07-15 04:16:44.000000 UTC	2024-07-15 04:17:08.000000 UTC	N/A	N/A
Threads	Thread: Tid 9700 in Pid 440 (Offset 221053511835776)	2024-07-15 04:16:44.000000 UTC	2024-07-15 04:17:08.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9700 in Pid 440 (Offset 221053511835776)	2024-07-15 04:16:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 2584 in Pid 872 (Offset 221053523492992)	2024-07-15 04:16:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 2584 in Pid 872 (Offset 221053523492992)	2024-07-15 04:16:44.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9700 in Pid 440 (Offset 221053511835776)	2024-07-15 04:16:44.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3900 in Pid 3656 (Offset 221053546467456)	2024-07-15 04:16:48.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 3900 in Pid 3656 (Offset 221053546467456)	2024-07-15 04:16:48.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3900 in Pid 3656 (Offset 221053546467456)	2024-07-15 04:16:48.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3900 in Pid 3656 (Offset 221053546467456)	2024-07-15 04:16:48.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded acppage.dll (C:\Windows\system32\acppage.dll) Size 102400 Offset 140737010204672	2024-07-15 04:16:48.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded msi.dll (C:\Windows\system32\msi.dll) Size 3371008 Offset 140736676495360	2024-07-15 04:16:48.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 3656 explorer.exe Loaded sfc.dll (C:\Windows\system32\sfc.dll) Size 12288 Offset 112787456	2024-07-15 04:16:48.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 268 in Pid 4296 (Offset 221053534740608)	2024-07-15 04:16:50.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 268 in Pid 4296 (Offset 221053534740608)	2024-07-15 04:16:50.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 268 in Pid 4296 (Offset 221053534740608)	2024-07-15 04:16:50.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 268 in Pid 4296 (Offset 221053534740608)	2024-07-15 04:16:50.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 10208 in Pid 4696 (Offset 221053544571008)	2024-07-15 04:16:56.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 4100 in Pid 4296 (Offset 221053546463296)	2024-07-15 04:16:56.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 10208 in Pid 4696 (Offset 221053544571008)	2024-07-15 04:16:56.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 4100 in Pid 4296 (Offset 221053546463296)	2024-07-15 04:16:56.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 10208 in Pid 4696 (Offset 221053544571008)	2024-07-15 04:16:56.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4100 in Pid 4296 (Offset 221053546463296)	2024-07-15 04:16:56.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 10208 in Pid 4696 (Offset 221053544571008)	2024-07-15 04:16:56.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 4100 in Pid 4296 (Offset 221053546463296)	2024-07-15 04:16:56.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6944 in Pid 4696 (Offset 221053432602752)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
Threads	Thread: Tid 6944 in Pid 4696 (Offset 221053432602752)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:25.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9664 in Pid 4696 (Offset 221053506490496)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:32.000000 UTC	N/A	N/A
Threads	Thread: Tid 9664 in Pid 4696 (Offset 221053506490496)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:32.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7208 in Pid 4696 (Offset 221053507907712)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3048 in Pid 4696 (Offset 221053508112512)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 7208 in Pid 4696 (Offset 221053507907712)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 3048 in Pid 4696 (Offset 221053508112512)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5192 in Pid 4696 (Offset 221053519646848)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7140 in Pid 4696 (Offset 221053522714752)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 4916 in Pid 4696 (Offset 221053524328576)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9692 in Pid 4696 (Offset 221053525790848)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 9692 in Pid 4696 (Offset 221053525790848)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 4916 in Pid 4696 (Offset 221053524328576)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 7140 in Pid 4696 (Offset 221053522714752)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 5192 in Pid 4696 (Offset 221053519646848)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3472 in Pid 4696 (Offset 221053527470208)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1140 in Pid 4696 (Offset 221053534765184)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7940 in Pid 872 (Offset 221053534896256)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7472 in Pid 4696 (Offset 221053534961792)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 7940 in Pid 872 (Offset 221053534896256)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 7472 in Pid 4696 (Offset 221053534961792)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 3472 in Pid 4696 (Offset 221053527470208)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 1140 in Pid 4696 (Offset 221053534765184)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3728 in Pid 4696 (Offset 221053537554560)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 7504 in Pid 9296 (Offset 221053538427008)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 3728 in Pid 4696 (Offset 221053537554560)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
Threads	Thread: Tid 7504 in Pid 9296 (Offset 221053538427008)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:36.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5348 in Pid 4696 (Offset 221053561237632)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 5348 in Pid 4696 (Offset 221053561237632)	2024-07-15 04:16:57.000000 UTC	1600-10-23 01:37:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 6944 in Pid 4696 (Offset 221053432602752)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9664 in Pid 4696 (Offset 221053506490496)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7208 in Pid 4696 (Offset 221053507907712)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3048 in Pid 4696 (Offset 221053508112512)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5192 in Pid 4696 (Offset 221053519646848)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7140 in Pid 4696 (Offset 221053522714752)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 4916 in Pid 4696 (Offset 221053524328576)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9692 in Pid 4696 (Offset 221053525790848)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3472 in Pid 4696 (Offset 221053527470208)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1140 in Pid 4696 (Offset 221053534765184)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7940 in Pid 872 (Offset 221053534896256)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7472 in Pid 4696 (Offset 221053534961792)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3728 in Pid 4696 (Offset 221053537554560)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 7504 in Pid 9296 (Offset 221053538427008)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5348 in Pid 4696 (Offset 221053561237632)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7940 in Pid 872 (Offset 221053534896256)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9692 in Pid 4696 (Offset 221053525790848)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 4916 in Pid 4696 (Offset 221053524328576)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7472 in Pid 4696 (Offset 221053534961792)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5348 in Pid 4696 (Offset 221053561237632)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3472 in Pid 4696 (Offset 221053527470208)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7140 in Pid 4696 (Offset 221053522714752)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 6944 in Pid 4696 (Offset 221053432602752)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5192 in Pid 4696 (Offset 221053519646848)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7208 in Pid 4696 (Offset 221053507907712)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3048 in Pid 4696 (Offset 221053508112512)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9664 in Pid 4696 (Offset 221053506490496)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1140 in Pid 4696 (Offset 221053534765184)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3728 in Pid 4696 (Offset 221053537554560)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 7504 in Pid 9296 (Offset 221053538427008)	2024-07-15 04:16:57.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 1432 in Pid 6780 (Offset 221053512351808)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 1432 in Pid 6780 (Offset 221053512351808)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5504 in Pid 6780 (Offset 221053521469504)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 5504 in Pid 6780 (Offset 221053521469504)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8176 in Pid 6780 (Offset 221053534814336)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8772 in Pid 6780 (Offset 221053535817856)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 8176 in Pid 6780 (Offset 221053534814336)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 8772 in Pid 6780 (Offset 221053535817856)	2024-07-15 04:17:01.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 1432 in Pid 6780 (Offset 221053512351808)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5504 in Pid 6780 (Offset 221053521469504)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8176 in Pid 6780 (Offset 221053534814336)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8772 in Pid 6780 (Offset 221053535817856)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8176 in Pid 6780 (Offset 221053534814336)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8772 in Pid 6780 (Offset 221053535817856)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5504 in Pid 6780 (Offset 221053521469504)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 1432 in Pid 6780 (Offset 221053512351808)	2024-07-15 04:17:01.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6336 in Pid 6780 (Offset 221053515751552)	2024-07-15 04:17:07.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
Threads	Thread: Tid 6336 in Pid 6780 (Offset 221053515751552)	2024-07-15 04:17:07.000000 UTC	1600-10-23 01:37:33.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 6336 in Pid 6780 (Offset 221053515751552)	2024-07-15 04:17:07.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 6336 in Pid 6780 (Offset 221053515751552)	2024-07-15 04:17:07.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9784 in Pid 440 (Offset 221053537132672)	2024-07-15 04:17:08.000000 UTC	2024-07-15 04:17:08.000000 UTC	N/A	N/A
Threads	Thread: Tid 9784 in Pid 440 (Offset 221053537132672)	2024-07-15 04:17:08.000000 UTC	2024-07-15 04:17:08.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9784 in Pid 440 (Offset 221053537132672)	2024-07-15 04:17:08.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9784 in Pid 440 (Offset 221053537132672)	2024-07-15 04:17:08.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 5248 in Pid 636 (Offset 221053517623424)	2024-07-15 04:17:09.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
Threads	Thread: Tid 5248 in Pid 636 (Offset 221053517623424)	2024-07-15 04:17:09.000000 UTC	1600-10-23 01:37:34.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 5248 in Pid 636 (Offset 221053517623424)	2024-07-15 04:17:09.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 5248 in Pid 636 (Offset 221053517623424)	2024-07-15 04:17:09.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6704 in Pid 4164 (Offset 221053527433344)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 9032 in Pid 4164 (Offset 221053536551040)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 6704 in Pid 4164 (Offset 221053527433344)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
Threads	Thread: Tid 9032 in Pid 4164 (Offset 221053536551040)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:35.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8152 in Pid 6780 (Offset 221053561208896)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:38.000000 UTC	N/A	N/A
Threads	Thread: Tid 8152 in Pid 6780 (Offset 221053561208896)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:38.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 3652 in Pid 4164 (Offset 221053580628096)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:40.000000 UTC	N/A	N/A
ThrdScan	Thread: Tid 8992 in Pid 4164 (Offset 221053580771456)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:40.000000 UTC	N/A	N/A
Threads	Thread: Tid 8992 in Pid 4164 (Offset 221053580771456)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:40.000000 UTC	N/A	N/A
Threads	Thread: Tid 3652 in Pid 4164 (Offset 221053580628096)	2024-07-15 04:17:20.000000 UTC	1600-10-23 01:37:40.000000 UTC	N/A	N/A
PsList	Process: 4164 SearchProtocol (221053517537408)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
PsList	Process: 4164 SearchProtocol (221053517537408)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
PsScan	Process: 4164 SearchProtocol (221053517537408)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
PsScan	Process: 4164 SearchProtocol (221053517537408)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 6704 in Pid 4164 (Offset 221053527433344)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 9032 in Pid 4164 (Offset 221053536551040)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8152 in Pid 6780 (Offset 221053561208896)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 3652 in Pid 4164 (Offset 221053580628096)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
ThrdScan	Thread: Tid 8992 in Pid 4164 (Offset 221053580771456)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8152 in Pid 6780 (Offset 221053561208896)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 6704 in Pid 4164 (Offset 221053527433344)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 8992 in Pid 4164 (Offset 221053580771456)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 3652 in Pid 4164 (Offset 221053580628096)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Threads	Thread: Tid 9032 in Pid 4164 (Offset 221053536551040)	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
Sessions	Process: 4164 SearchProtocol started by user DESKTOP-T51LU0E/Elon	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded SearchProtocolHost.exe (C:\Windows\system32\SearchProtocolHost.exe) Size 438272 Offset 140701013442560	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded - (-) Size 2064384 Offset 140737181974528	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded KERNEL32.DLL (C:\Windows\System32\KERNEL32.DLL) Size 774144 Offset 140737153138688	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded KERNELBASE.dll (C:\Windows\System32\KERNELBASE.dll) Size 2940928 Offset 140737140883456	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded msvcrt.dll (C:\Windows\System32\msvcrt.dll) Size 647168 Offset 140737176010752	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
DllList	DLL Load: Process 4164 SearchProtocol Loaded OLEAUT32.dll (C:\Windows\System32\OLEAUT32.dll) Size 839680 Offset 140737158250496	2024-07-15 04:17:20.000000 UTC	N/A	N/A	N/A
