Volatility 3 Framework 2.26.2

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1608	taskhostw.exe	0xc90c0c882fe0	0x6a4	Event	0x1f0003	-
1608	taskhostw.exe	0xa00e8b3e8270	0x6a8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG
1608	taskhostw.exe	0xa00e8b3e4910	0x6ac	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT
1608	taskhostw.exe	0xa00e8b3e43c0	0x6b4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT
1608	taskhostw.exe	0xa00e8b3e53b0	0x6b8	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA
1608	taskhostw.exe	0xa00e8b3e86b0	0x6bc	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA
1608	taskhostw.exe	0xc90c0c882be0	0x6c0	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0c882de0	0x6c4	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0e856da0	0x6c8	WaitCompletionPacket	0x1	-
1608	taskhostw.exe	0xc90c0c883d60	0x6cc	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0c883fe0	0x6d0	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0c8848e0	0x6d4	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0e856f40	0x6d8	WaitCompletionPacket	0x1	-
1608	taskhostw.exe	0xc90c0c2d7b60	0x6dc	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0e8571b0	0x6e0	WaitCompletionPacket	0x1	-
1608	taskhostw.exe	0xa00e8b3e8d10	0x6e4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT\AUTOUPDATE
1608	taskhostw.exe	0xc90c0a8b1e60	0x6e8	Event	0x1f0003	-
1608	taskhostw.exe	0xc90c0e8574f0	0x6ec	WaitCompletionPacket	0x1	-
1608	taskhostw.exe	0xc90c0d427d30	0x6f4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d67e0	0x4	Event	0x1f0003	-
9340	svchost.exe	0xa00e8b3ebf00	0x8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
9340	svchost.exe	0xc90c0e688e30	0xc	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d6b60	0x10	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e872c80	0x14	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c0e687e80	0x18	IoCompletion	0x1f0003	-
9340	svchost.exe	0xc90c081ad5c0	0x20	IRTimer	0x100002	-
9340	svchost.exe	0xc90c0e872ef0	0x24	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c081afe20	0x28	IRTimer	0x100002	-
9340	svchost.exe	0xc90c0e873160	0x2c	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c0e687f50	0x30	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6873f0	0x34	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6898b0	0x38	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d6860	0x3c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d6de0	0x40	Event	0x1f0003	-
9340	svchost.exe	0xa00e82dfa0c0	0x44	Directory	0x3	KnownDlls
9340	svchost.exe	0xc90c0f24a260	0x48	File	0x100020	\Device\HarddiskVolume3
9340	svchost.exe	0xc90c0e689c30	0x4c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c086dbdf0	0x50	Mutant	0x1f0001	SM0:9340:304:WilStaging_02
9340	svchost.exe	0xc90c085ea680	0x54	ALPC Port	0x1f0001	-
9340	svchost.exe	0xa00e82ff0a20	0x58	Directory	0xf	BaseNamedObjects
9340	svchost.exe	0xc90c0d4489b0	0x5c	Semaphore	0x1f0003	SM0:9340:304:WilStaging_02_p0
9340	svchost.exe	0xc90c0d448690	0x60	Semaphore	0x1f0003	SM0:9340:304:WilStaging_02_p0h
9340	svchost.exe	0xc90c0e688f10	0x64	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688810	0x68	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a170	0x6c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688c80	0x70	IoCompletion	0x1f0003	-
9340	svchost.exe	0xc90c08e93cd0	0x74	TpWorkerFactory	0xf00ff	-
9340	svchost.exe	0xc90c081af160	0x78	IRTimer	0x100002	-
9340	svchost.exe	0xc90c0e8737e0	0x7c	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c0c515b70	0x80	IRTimer	0x100002	-
9340	svchost.exe	0xc90c0e873cc0	0x84	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c0e6896f0	0x88	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689990	0x8c	EtwRegistration	0x804	-
9340	svchost.exe	0xa00e89de00a0	0x90	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
9340	svchost.exe	0xc90c0e6897d0	0x94	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689df0	0x98	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d7160	0x9c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e689d10	0xa0	EtwRegistration	0x804	-
9340	svchost.exe	0xa00e8d4a55a0	0xa4	Token	0x48	-
9340	svchost.exe	0xc90c0e68a090	0xa8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d69e0	0xac	Event	0x1f0003	-
9340	svchost.exe	0xc90c0a192080	0xb0	Thread	0x1fffff	Tid 9344 Pid 9340
9340	svchost.exe	0xc90c092f1ce0	0xb4	ALPC Port	0x1f0001	-
9340	svchost.exe	0xc90c0e6d6a60	0xb8	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e689530	0xc0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688650	0xc8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689a70	0xcc	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688b90	0xd0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689b50	0xd4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689370	0xd8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d6d60	0xdc	Semaphore	0x100003	-
9340	svchost.exe	0xc90c0e6d6e60	0xe0	Semaphore	0x100003	-
9340	svchost.exe	0xc90c0e6d70e0	0xe4	Event	0x1f0003	-
9340	svchost.exe	0xc90c0f1458f0	0xe8	File	0x100003	\Device\KsecDD
9340	svchost.exe	0xc90c0e688730	0xec	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689450	0xf0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6888f0	0xf4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689ed0	0xf8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688d50	0xfc	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0d44e4d0	0x100	Mutant	0x1f0001	-
9340	svchost.exe	0xc90c0e6d7060	0x104	Event	0x1f0003	-
9340	svchost.exe	0xc90c0d44e570	0x108	Mutant	0x1f0001	-
9340	svchost.exe	0xc90c0e6d61e0	0x10c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d62e0	0x110	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6889d0	0x114	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e688ab0	0x118	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6890d0	0x11c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6891b0	0x120	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e689290	0x124	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d6360	0x12c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e8740d0	0x130	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c0e689610	0x134	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b9f0	0x138	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d7de0	0x13c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7560	0x140	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e875380	0x144	WaitCompletionPacket	0x1	-
9340	svchost.exe	0xc90c08644080	0x148	Thread	0x1fffff	Tid 9360 Pid 9340
9340	svchost.exe	0xc90c0f148af0	0x14c	File	0x120089	\Device\NamedPipe\
9340	svchost.exe	0xc90c0f148c80	0x150	File	0x120189	\Device\NamedPipe
9340	svchost.exe	0xc90c0e6d78e0	0x154	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7e60	0x158	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68af70	0x15c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c086dc7b0	0x160	Mutant	0x1f0001	SM0:9340:120:WilError_03
9340	svchost.exe	0xc90c0d450250	0x164	Semaphore	0x1f0003	SM0:9340:120:WilError_03_p0
9340	svchost.exe	0xc90c0d4506b0	0x168	Semaphore	0x1f0003	SM0:9340:120:WilError_03_p0h
9340	svchost.exe	0xc90c0f146a20	0x16c	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\KernelBase.dll.mui
9340	svchost.exe	0xc90c0e68a880	0x170	IoCompletion	0x1f0003	-
9340	svchost.exe	0xc90c0f14c4c0	0x174	File	0x120196	\Device\NamedPipe
9340	svchost.exe	0xc90c0e6d7360	0x178	Event	0x1f0003	-
9340	svchost.exe	0xc90c0c3ea080	0x17c	Thread	0x1fffff	Tid 9364 Pid 9340
9340	svchost.exe	0xc90c0e6d19e0	0x184	Event	0x1f0003	-
9340	svchost.exe	0xc90c0cb09cd0	0x188	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\wbiosrvc.dll.mui
9340	svchost.exe	0xc90c0e6d7660	0x18c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68a250	0x190	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a330	0x194	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c09164aa0	0x198	ALPC Port	0x1f0001	LRPC-0ed7035a7b37dd4056
9340	svchost.exe	0xc90c0cb09500	0x19c	File	0x100001	\Device\CNG
9340	svchost.exe	0xc90c08a23ac0	0x1a0	ALPC Port	0x1f0001	-
9340	svchost.exe	0xc90c0cb1a4e0	0x1a4	File	0x120089	\Device\DeviceApi\CMApi
9340	svchost.exe	0xc90c0cb1f300	0x1b4	File	0x120089	\Device\DeviceApi\CMNotify
9340	svchost.exe	0xc90c0cb1deb0	0x1b8	File	0x120089	\Device\DeviceApi\CMNotify
9340	svchost.exe	0xc90c0cb0f450	0x1bc	File	0x120089	\Device\DeviceApi\CMNotify
9340	svchost.exe	0xc90c0cb1f620	0x1c0	File	0x120089	\Device\DeviceApi\CMNotify
9340	svchost.exe	0xc90c0cb1cd80	0x1c4	File	0x120089	\Device\DeviceApi\CMNotify
9340	svchost.exe	0xc90c09605a80	0x1d0	ALPC Port	0x1f0001	-
9340	svchost.exe	0xc90c0e6d66e0	0x1d4	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d72e0	0x1e0	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68e070	0x1e4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d6760	0x1ec	Semaphore	0x1f0003	-
9340	svchost.exe	0xc90c0e6d75e0	0x1f0	Semaphore	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7960	0x1f4	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7f60	0x1f8	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d8160	0x1fc	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d71e0	0x200	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7260	0x204	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68adb0	0x20c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b590	0x214	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68bc90	0x218	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b830	0x21c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68abf0	0x224	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68acd0	0x228	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b2f0	0x22c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68ae90	0x230	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68bd70	0x234	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c07c29470	0x240	WindowStation	0xf016e	Service-0x0-3e7$
9340	svchost.exe	0xc90c071e4890	0x244	Desktop	0xf00cf	Default
9340	svchost.exe	0xc90c07c29470	0x248	WindowStation	0xf016e	Service-0x0-3e7$
9340	svchost.exe	0xc90c0f254800	0x24c	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\svchost.exe.mui
9340	svchost.exe	0xc90c0e68b910	0x250	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d7c60	0x25c	Event	0x1f0003	-
9340	svchost.exe	0xa00e8d83d1a0	0x260	Key	0x20019	USER\.DEFAULT\SOFTWARE\CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT
9340	svchost.exe	0xc90c0e6d73e0	0x268	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68b130	0x26c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68bad0	0x270	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b750	0x274	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d79e0	0x278	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7ce0	0x27c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7a60	0x280	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d8060	0x284	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7ae0	0x288	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e6d7460	0x28c	Event	0x1f0003	-
9340	svchost.exe	0xc90c0e68b210	0x290	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68bbb0	0x294	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b3d0	0x298	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b670	0x29c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68b4b0	0x2a0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a950	0x2a4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a4f0	0x2a8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68aa30	0x2ac	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a6b0	0x2b0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68a410	0x2b4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68ab10	0x2b8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d8760	0x2bc	Event	0x1f0003	-
9340	svchost.exe	0xc90c0d457710	0x2c0	Mutant	0x1f0001	-
9340	svchost.exe	0xc90c0e6d8d60	0x2c4	Event	0x1f0003	-
9340	svchost.exe	0xc90c0d4575d0	0x2c8	Mutant	0x1f0001	-
9340	svchost.exe	0xc90c0e6d84e0	0x2cc	Event	0x1f0003	-
9340	svchost.exe	0xc90c0d457c10	0x2d0	Mutant	0x1f0001	-
9340	svchost.exe	0xc90c0e68a5d0	0x2d4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0f254990	0x2dc	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\newdev.dll.mui
9340	svchost.exe	0xc90c0e68d7b0	0x2e0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68eaf0	0x2e4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68f490	0x2e8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68f570	0x2f0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c034918a0	0x2fc	Event	0x100001	MaximumCommitCondition
9340	svchost.exe	0xc90c0e68d0b0	0x304	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e6d8ce0	0x310	Event	0x1f0003	-
9340	svchost.exe	0xc90c0f1455d0	0x318	File	0x12019f	\Device\HarddiskVolume3
9340	svchost.exe	0xc90c0e68c630	0x31c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68c710	0x320	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68c7f0	0x324	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68d270	0x328	EtwRegistration	0x804	-
9340	svchost.exe	0xa00e85843930	0x32c	Section	0x4	__ComCatalogCache__
9340	svchost.exe	0xc90c0f254b20	0x330	File	0x120089	\Device\HarddiskVolume3\Windows\Registration\R000000000006.clb
9340	svchost.exe	0xa00e8e1284f0	0x334	Section	0xf0005	-
9340	svchost.exe	0xc90c08d45590	0x338	ALPC Port	0x1f0001	OLEDDC96E27ED4A452E62B7B751CE58
9340	svchost.exe	0xc90c0e6d8de0	0x33c	Event	0x1f0003	-
9340	svchost.exe	0xa00e8d83d6f0	0x340	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
9340	svchost.exe	0xc90c0e68c470	0x344	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68d6d0	0x34c	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68ce10	0x354	EtwRegistration	0x804	-
9340	svchost.exe	0xa00e85e4f530	0x364	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
9340	svchost.exe	0xa00e85e4f0b0	0x368	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{6AF0698E-D558-4F6E-9B3C-3716689AF493}.2.ver0x0000000000000001.db
9340	svchost.exe	0xa00e85e4f530	0x36c	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*cversions.2.ro
9340	svchost.exe	0xa00e85e4f770	0x370	Section	0x4	C:*ProgramData*Microsoft*Windows*Caches*{DDF571F2-BE98-426D-8288-1A9A39C3FDA2}.2.ver0x0000000000000001.db
9340	svchost.exe	0xc90c0f256290	0x374	File	0x100001	\Device\HarddiskVolume3\Windows\System32\en-US\propsys.dll.mui
9340	svchost.exe	0xc90c0e68d350	0x378	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68d190	0x37c	EtwRegistration	0x804	-
9340	svchost.exe	0xa00e89de38f0	0x380	Key	0x20019	USER\.DEFAULT\CONTROL PANEL\INTERNATIONAL
9340	svchost.exe	0xc90c0e6d8b60	0x384	Event	0x1f0003	-
9340	svchost.exe	0xa00e89de04e0	0x388	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS
9340	svchost.exe	0xc90c0e68c0f0	0x3c8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0f2568d0	0x3cc	File	0x100001	\Device\KsecDD
9340	svchost.exe	0xc90c0e68e5b0	0x3dc	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68ecb0	0x3e0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68ebd0	0x3e4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68f1f0	0x3e8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68f110	0x3ec	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68f2d0	0x3f0	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68db30	0x3f4	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68e230	0x3f8	EtwRegistration	0x804	-
9340	svchost.exe	0xc90c0e68da50	0x3fc	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d75dae0	0x4	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d75dd60	0x8	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0e8563e0	0xc	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xc90c0ed33f80	0x10	IoCompletion	0x1f0003	-
10108	AppVShNotify.e	0xc90c0c457ab0	0x14	TpWorkerFactory	0xf00ff	-
10108	AppVShNotify.e	0xc90c081aee30	0x18	IRTimer	0x100002	-
10108	AppVShNotify.e	0xc90c0e865e20	0x1c	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xc90c081aeb00	0x20	IRTimer	0x100002	-
10108	AppVShNotify.e	0xc90c0e866090	0x24	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xc90c0ed34bb0	0x28	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed34130	0x2c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed334f0	0x30	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d75e160	0x34	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d75d2e0	0x38	Event	0x1f0003	-
10108	AppVShNotify.e	0xa00e82dfa0c0	0x3c	Directory	0x3	KnownDlls
10108	AppVShNotify.e	0xc90c0f171360	0x40	File	0x100020	\Device\HarddiskVolume3\Program Files\Common Files\microsoft shared\ClickToRun
10108	AppVShNotify.e	0xc90c0ed34210	0x44	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ae2de90	0x48	Mutant	0x1f0001	SM0:10108:304:WilStaging_02
10108	AppVShNotify.e	0xc90c095d6900	0x4c	ALPC Port	0x1f0001	-
10108	AppVShNotify.e	0xa00e8533ade0	0x50	Directory	0xf	BaseNamedObjects
10108	AppVShNotify.e	0xc90c0a97dab0	0x54	Semaphore	0x1f0003	SM0:10108:304:WilStaging_02_p0
10108	AppVShNotify.e	0xc90c0a97d510	0x58	Semaphore	0x1f0003	SM0:10108:304:WilStaging_02_p0h
10108	AppVShNotify.e	0xc90c0ed344b0	0x5c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed34590	0x60	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed34670	0x64	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed350f0	0x68	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed367b0	0x6c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed349f0	0x70	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed34d70	0x74	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed352b0	0x78	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed351d0	0x7c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c09fc9a70	0x80	TpWorkerFactory	0xf00ff	-
10108	AppVShNotify.e	0xc90c0ed34e40	0x84	IoCompletion	0x1f0003	-
10108	AppVShNotify.e	0xc90c081af8d0	0x88	IRTimer	0x100002	-
10108	AppVShNotify.e	0xc90c0e866160	0x8c	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xc90c08aeca40	0x94	IRTimer	0x100002	-
10108	AppVShNotify.e	0xc90c0e8693c0	0x98	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xa00e8880ab30	0x9c	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER
10108	AppVShNotify.e	0xc90c0ed35550	0xa0	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36890	0xa4	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed35390	0xa8	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36970	0xac	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed35470	0xb0	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d754de0	0xb8	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0e869f20	0xbc	WaitCompletionPacket	0x1	-
10108	AppVShNotify.e	0xa00e888118a0	0xc4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
10108	AppVShNotify.e	0xc90c0d759fe0	0xc8	Event	0x1f0003	-
10108	AppVShNotify.e	0xa00e88812670	0xcc	Key	0x20019	USER\S-1-5-21-3274565340-3808842250-3617890653-1001_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT
10108	AppVShNotify.e	0xc90c0d7593e0	0xd4	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0ed35630	0xd8	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed35e10	0xdc	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed358d0	0xe0	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d759460	0xe4	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d75a0e0	0xe8	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d75a160	0xec	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d759260	0xf0	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d7594e0	0xf4	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d7595e0	0xf8	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0ed35710	0xfc	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed359b0	0x100	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed35c50	0x104	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed366d0	0x108	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed35d30	0x10c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed360b0	0x110	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36190	0x114	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36270	0x118	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36430	0x11c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed37230	0x120	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xa00e888119b0	0x124	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
10108	AppVShNotify.e	0xc90c0d75aa60	0x128	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0ed37400	0x12c	IoCompletion	0x1f0003	-
10108	AppVShNotify.e	0xc90c069a5790	0x130	WindowStation	0xf037f	WinSta0
10108	AppVShNotify.e	0xc90c071e5620	0x134	Desktop	0xf01ff	Default
10108	AppVShNotify.e	0xc90c069a5790	0x138	WindowStation	0xf037f	WinSta0
10108	AppVShNotify.e	0xc90c0d75c2e0	0x13c	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0d75a3e0	0x140	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0ed36c10	0x144	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed37cb0	0x148	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed36dd0	0x14c	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d75cb60	0x150	Event	0x1f0003	-
10108	AppVShNotify.e	0xc90c0ed38110	0x154	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0ed37d90	0x158	EtwRegistration	0x804	-
10108	AppVShNotify.e	0xc90c0d75cc60	0x15c	Event	0x1f0003	-
